Date,Ticker,Action,Shares,Price,Realized PnL
2024-09-03,LYB,Sell (Trailing Stop),39.56183722947469,84.66534115982056,-3.833070503178143
2024-09-03,ADI,Sell (Trailing Stop),22.159792794835834,213.47894626617432,-274.08143389700246
2024-09-13,ADI,Buy,22.701621077306626,220.24858854675287,-5.0
2024-09-18,VRT,Buy,57.12197017928616,87.53199485778808,-5.0
2024-09-19,ADI,Sell (TP),7.491534955511187,227.86638700866698,55.36193445800741
2024-09-19,VRT,Sell (TP),18.850250159164432,91.8336836013794,79.35682101463472
2024-09-20,VRT,Sell (TP),12.62966760664017,94.30758946228028,84.38243418438896
2024-09-20,BKR,Buy,142.95714199373222,34.97551734924316,-5.0
2024-09-23,ADI,Sell (Trailing Stop),15.210086121795438,220.60433381652828,2.055505274514656
2024-09-23,VRT,Sell (TP),8.71829782058373,95.83382638931275,71.54233190839668
2024-09-24,AMD,Buy,31.565822499875715,158.39916732788086,-5.0
2024-09-25,AMD,Sell (TP),10.416721424958986,161.9389942703247,35.18651776084993
2024-09-26,AMD,Sell (TP),6.979203354722521,167.40626049041748,61.693972481457585
2024-09-26,BKR,Sell (Trailing Stop),142.95714199373222,33.70930268859863,-185.83341460726908
2024-09-27,DELL,Buy,42.79400300589254,116.83880097198485,-5.0
2024-09-30,DOW,Buy,101.06676992320632,49.472244970321654,-5.0
2024-10-01,DELL,Sell (Trailing Stop),42.79400300589254,109.8674478530884,-303.03377421886825
2024-10-01,VRT,Sell (Trailing Stop),16.92375459289783,97.38003470993043,165.0177738690562
2024-10-01,AMD,Sell (Trailing Stop),14.169897720194207,159.670125,15.746830880403891
2024-10-01,LYB,Buy,58.94160380322048,84.82972429275512,-5.0
2024-10-03,LYB,Sell (Signal Sell),58.94160380322048,83.91351236724854,-58.9489973126812
2024-10-03,ALB,Buy,54.437113978609766,91.84910136795044,-5.0
2024-10-04,LYB,Buy,58.368935913830065,85.6620036277771,-5.0
2024-10-04,DELL,Buy,42.72292671569022,117.033180644989,-5.0
2024-10-04,ALB,Sell (TP),17.964247612941225,99.32671560668948,132.54538402502428
2024-10-04,ALB,Sell (TP),17.964247612941225,99.32671560668948,132.54538402502428
2024-10-04,ALB,Sell (TP),18.508618752727322,99.32671560668948,136.5619108136614
2024-10-07,WDC,Buy,99.94331492607934,50.02835861206054,-5.0
2024-10-08,DOW,Sell (Trailing Stop),101.06676992320632,48.13814651679993,-139.69818843552866
2024-10-09,LYB,Sell (Signal Sell),58.368935913830065,83.38280251312257,-137.9015092522041
2024-10-09,WDC,Sell (Signal Sell),99.94331492607934,48.50397989654541,-157.19911056931
2024-10-10,DELL,Sell (TP),14.098565816177773,121.16876305770876,56.5974750531228
2024-10-11,DELL,Sell (TP),9.446039096839108,124.01350086593628,64.76494133780906
2024-10-14,AMAT,Buy,23.683702796133602,211.11563690185545,-5.0
2024-10-14,SLB,Buy,116.75617239809222,42.82428840637208,-5.0
2024-10-15,SLB,Sell (Trailing Stop),116.75617239809222,41.106599351882934,-205.35024857287803
2024-10-15,AMAT,Sell (Trailing Stop),23.683702796133602,188.35385030364992,-543.5443055120157
2024-10-16,WDC,Buy,97.95299368131654,51.04489216804504,-5.0
2024-10-16,MU,Buy,45.97677114327335,108.75056850814819,-5.0
2024-10-17,MU,Sell (TP),15.172334477280208,111.43647953414917,39.06078892223903
2024-10-22,DELL,Sell (Trailing Stop),19.178321802673338,117.31221756362916,3.1016083606868428
2024-10-22,MU,Sell (Trailing Stop),30.804436665993144,107.22963777923586,-50.15456289783061
2024-10-24,TXN,Buy,25.301901757244696,197.61360422515867,-5.0
2024-10-25,WDC,Sell (TP),32.324487914834464,52.24258054733277,37.025948878481984
2024-10-29,TXN,Sell (TP),8.34962757989075,201.94516526031495,34.480754561637916
2024-10-30,WDC,Sell (Trailing Stop),65.62850576648208,50.41465280532837,-44.67030598266434
2024-10-31,TXN,Sell (Trailing Stop),16.952274177353946,195.39762889862064,-40.87825548441838
2024-11-07,INTC,Buy,190.52616609192796,26.243114542007444,-5.0
2024-11-11,INTC,Sell (Trailing Stop),190.52616609192796,25.03747423744202,-234.4763188898399
2024-11-21,SLB,Buy,118.45212339461182,42.21114705848694,-5.0
2024-11-26,WDC,Buy,90.93718249599094,54.9830098400116,-5.0
2024-12-05,SLB,Sell (Trailing Stop),118.45212339461182,40.47148768424988,-210.86028051485934
2024-12-06,WDC,Sell (Trailing Stop),90.93718249599094,53.46119777107239,-143.25091253588832
2024-12-17,TER,Buy,39.22634416973451,127.46535793304444,-5.0
2024-12-18,TER,Sell (Trailing Stop),39.22634416973451,123.12020994186402,-175.27382629990345
2025-01-14,APA,Buy,215.18577208295935,23.23573697090149,-5.0
2025-01-15,APA,Sell (TP),71.01130478737659,23.77297771263123,36.46201588911189
2025-01-15,OXY,Buy,97.37775943669998,51.34642683219909,-5.0
2025-01-17,LRCX,Buy,62.880581083571734,79.51580462265014,-5.0
2025-01-17,APA,Sell (Trailing Stop),144.17446729558276,22.792166102409364,-67.23764207901824
2025-01-21,OXY,Sell (Trailing Stop),97.37775943669998,49.20242200469971,-213.56960793703468
2025-01-22,MU,Buy,45.921322081376466,108.88188260650635,-5.0
2025-01-22,COHR,Buy,46.29030466612961,108.01397908401489,-5.0
2025-01-22,AMAT,Buy,25.849430695829835,193.42785761260987,-5.0
2025-01-22,LRCX,Sell (TP),20.750591757578672,82.35459983062745,57.197773763663754
2025-01-23,MU,Sell (Trailing Stop),45.921322081376466,104.40141697692872,-210.54315634512147
2025-01-23,ADI,Buy,22.315841729798773,224.0560791091919,-5.0
2025-01-24,LRCX,Sell (Trailing Stop),42.129989325993066,78.82298791885377,-32.50917197547486
2025-01-24,COHR,Sell (Trailing Stop),46.29030466612961,100.27983683013915,-362.6577854618315
2025-01-24,AMAT,Sell (Trailing Stop),25.849430695829835,184.57647357940675,-233.5744348903303
2025-01-24,STX,Buy,47.170397798707825,105.99868208312988,-5.0
2025-01-24,ADI,Sell (Trailing Stop),22.315841729798773,213.06936112213137,-249.93268186944698
2025-01-27,STX,Sell (Trailing Stop),47.170397798707825,101.28276071548463,-227.2294350123535
2025-01-27,SLB,Buy,121.91163292126843,41.01331333351135,-5.0
2025-01-29,SLB,Sell (Trailing Stop),121.91163292126843,39.43128233909607,-197.6751138793633
2025-02-05,SLB,Buy,126.2010145207048,39.61933284759521,-5.0
2025-02-06,SLB,Sell (Signal Sell),126.2010145207048,38.842644767761236,-102.92080481754452
2025-02-10,SLB,Buy,124.97606421774461,40.00766091728211,-5.0
2025-02-11,WDC,Buy,96.34696657545602,51.89576981735228,-5.0
2025-02-13,SLB,Sell (TP),41.242101191855724,40.81145128440857,31.46685365441026
2025-02-14,SNDK,Buy,136.35746361010465,36.66832652664184,-5.0
2025-02-18,INTC,Buy,182.4571508119138,27.403694389343265,-5.0
2025-02-18,WDC,Sell (TP),31.794498969900488,54.183336368560795,71.00930032362191
2025-02-18,SNDK,Sell (TP),44.99796299133453,47.12642652511597,468.47260349432344
2025-02-18,SNDK,Sell (TP),44.99796299133453,47.12642652511597,468.47260349432344
2025-02-18,SNDK,Sell (TP),46.36153762743558,47.12642652511597,482.6687429941514
2025-02-19,INTC,Sell (Trailing Stop),182.4571508119138,25.707139313697812,-314.2390566924624
2025-02-20,APA,Buy,224.00336356281088,22.321093400001526,-5.0
2025-02-20,MU,Buy,48.6139357855946,102.85116642379761,-5.0
2025-02-20,ADI,Buy,20.899938093245506,239.23515838623047,-5.0
2025-02-21,MU,Sell (Trailing Stop),48.6139357855946,98.42652353286744,-219.8842060684932
2025-02-21,WDC,Sell (Trailing Stop),64.55246760555553,51.68592847061157,-16.882230961048034
2025-02-21,APA,Sell (Trailing Stop),224.00336356281088,21.51521319293977,-185.33935713351778
2025-02-25,ADI,Sell (Trailing Stop),20.899938093245506,230.6446297607422,-184.3619749444974
2025-02-25,TXN,Buy,25.77913203480069,193.95532763671875,-5.0
2025-02-25,SLB,Sell (Trailing Stop),83.73396302588888,39.77370518875122,-22.920450282177697
2025-02-27,TXN,Sell (Trailing Stop),25.77913203480069,185.35138500213628,-226.58037102355556
2025-03-19,SLB,Buy,125.37153519365658,39.881461069107054,-5.0
2025-03-19,MU,Buy,49.14742331023376,101.7347332420349,-5.0
2025-03-21,MU,Sell (Trailing Stop),49.14742331023376,94.32375569152832,-368.86622036656917
2025-03-25,SLB,Sell (TP),41.372606613906676,41.00542315864563,44.804740138044494
2025-03-25,BKR,Buy,112.85379460820286,44.305111913681024,-5.0
2025-03-27,BKR,Sell (Trailing Stop),112.85379460820286,42.74237010765076,-181.18498146058838
2025-03-31,BKR,Buy,116.0121471549292,43.098935091018674,-5.0
2025-04-02,BKR,Sell (TP),38.28400856112663,44.00611932563782,33.04591835567376
2025-04-02,OXY,Buy,103.50163161173691,48.3084171924591,-5.0
2025-04-03,SLB,Sell (Trailing Stop),83.9989285797499,38.027973571777345,-158.885272947746
2025-04-03,BKR,Sell (Trailing Stop),77.72813859380256,40.02872364234925,-241.75317917346197
2025-04-03,OXY,Sell (Trailing Stop),103.50163161173691,42.947894735336305,-559.267997782963
2025-04-25,GEV,Buy,13.448445850621518,371.79017230224605,-5.0
2025-05-01,GEV,Sell (TP),4.437987130705101,381.262032409668,40.34395726731706
2025-05-02,GEV,Sell (TP),2.973451377572418,395.25430035400393,68.59417443515606
2025-05-07,GEV,Sell (TP),2.05258249639696,405.7160773468018,68.80295315001158
2025-05-08,GEV,Sell (Trailing Stop),3.9844248459470393,392.94051641845704,82.70631464036387
2025-05-08,STX,Buy,52.563982743026635,95.12216805267332,-5.0
2025-05-08,CF,Buy,62.88365974332268,79.5119116859436,-5.0
2025-05-09,CIEN,Buy,66.86515108662945,74.77736786270141,-5.0
2025-05-12,CIEN,Sell (TP),22.06549985858772,78.97049713516236,90.78096987515862
2025-05-12,CIEN,Sell (TP),22.06549985858772,78.97049713516236,90.78096987515862
2025-05-12,STX,Sell (TP),17.34611430519879,100.60239885711671,93.31564924279388
2025-05-12,STX,Sell (TP),17.34611430519879,100.60239885711671,93.31564924279388
2025-05-12,WDC,Buy,107.77480719477504,46.39303126716614,-5.0
2025-05-12,VRT,Buy,49.51685914476009,100.97570981597899,-5.0
2025-05-12,CF,Sell (TP),20.751607715296487,82.43118352890015,58.86900451524554
2025-05-13,STX,Sell (TP),6.07639640509388,104.07587334823607,53.77385640755734
2025-05-13,VRT,Sell (TP),16.340563517770832,105.39692879867555,70.52296440311453
2025-05-13,WDC,Sell (TP),35.565686374275764,48.77495487594605,82.98003328931219
2025-05-13,WDC,Sell (TP),35.565686374275764,48.77495487594605,82.98003328931219
2025-05-13,ADI,Buy,22.3828649575157,223.38516581726077,-5.0
2025-05-13,LRCX,Buy,59.05123912727868,84.67222828674316,-5.0
2025-05-13,CF,Sell (TP),13.903577169248646,85.69365822601318,84.75694167053265
2025-05-13,AMAT,Buy,29.14065678796027,171.58158226776123,-5.0
2025-05-14,COHR,Buy,61.92690753855312,80.7403469467163,-5.0
2025-05-14,LITE,Buy,63.8331995265586,78.32914591598511,-5.0
2025-05-14,DELL,Buy,45.69887689996712,109.41187922286987,-5.0
2025-05-14,KEYS,Buy,30.38733458201863,164.5422367172241,-5.0
2025-05-14,VRT,Sell (TP),10.948177556906456,109.29016858291625,89.83164269913667
2025-05-14,VRT,Sell (TP),11.27994051317635,109.29016858291625,92.55381369001961
2025-05-15,MU,Buy,52.48259477090328,95.26967982101439,-5.0
2025-05-15,TXN,Buy,27.214504044544526,183.72556015777587,-5.0
2025-05-15,VRT,Sell (Trailing Stop),10.948177556906451,105.19726061630251,45.06656943971507
2025-05-15,AMD,Buy,43.46031256819339,115.04749286270139,-5.0
2025-05-16,AMAT,Sell (Trailing Stop),29.14065678796027,164.01992350006105,-225.13135119432434
2025-05-16,DELL,Sell (TP),15.08062937698915,112.42348883438112,43.721551411000014
2025-05-16,CIEN,Sell (TP),7.729611465614364,81.19937786483766,49.012002502657666
2025-05-16,CF,Sell (TP),9.597681451984368,86.24409545516968,63.78561193795814
2025-05-16,MU,Sell (TP),17.319256274398086,97.71710058975219,40.69511999754927
2025-05-16,GLW,Buy,105.2017913222978,47.527707818984986,-5.0
2025-05-19,WDC,Sell (TP),12.458767711715991,50.47676315307618,50.249388696517585
2025-05-20,AMD,Sell (Trailing Stop),43.46031256819339,113.45324713516237,-74.21713121172326
2025-05-21,LITE,Sell (Trailing Stop),63.8331995265586,75.91202194976808,-159.13846365954262
2025-05-21,STX,Sell (Trailing Stop),11.795357727535176,103.0496304397583,92.2917474725201
2025-05-22,MU,Sell (Trailing Stop),35.1633384965052,94.55625962066652,-28.4111497590816
2025-05-22,ADI,Sell (Trailing Stop),22.3828649575157,208.6408208847046,-334.6906608309233
2025-05-22,LRCX,Sell (Trailing Stop),59.05123912727868,81.91850054550171,-167.44842430413027
2025-05-22,TXN,Sell (Trailing Stop),27.214504044544526,176.09586798095705,-212.43065031606088
2025-05-23,KEYS,Sell (Trailing Stop),30.38733458201863,159.94998377990723,-144.40678016501454
2025-05-27,GLW,Sell (TP),34.716591136358275,49.15412158203125,54.75707808859287
2025-05-28,COHR,Sell (Trailing Stop),61.92690753855312,78.210875,-161.48573299029854
2025-05-30,CIEN,Sell (Trailing Stop),15.004539903839646,80.01996755981446,77.46213355883522
2025-06-02,DELL,Sell (Trailing Stop),30.618247522977967,106.40800442886353,-95.23140858894952
2025-06-03,GLW,Sell (TP),23.26011606136004,50.28273789978028,62.91273711240483
2025-06-03,ON,Buy,105.49928988939648,47.39368393135071,-5.0
2025-06-04,ON,Sell (TP),34.81476566350084,50.25485877990724,97.8615207429233
2025-06-04,ON,Sell (TP),34.81476566350084,50.25485877990724,97.8615207429233
2025-06-09,ON,Sell (TP),12.195717911214233,52.35381106758118,59.85381904586846
2025-06-10,APA,Buy,270.00111138410284,18.518442292213432,-5.0
2025-06-10,SNDK,Buy,120.1611260168353,41.61079515266418,-5.0
2025-06-11,ON,Sell (Trailing Stop),23.67404065118057,51.754108779907234,102.00364624602393
2025-06-11,SNDK,Sell (Trailing Stop),120.1611260168353,40.20988454246521,-173.16666137406963
2025-06-12,APA,Sell (TP),89.10036675675394,19.142824769973757,53.92707505717073
2025-06-13,APA,Sell (TP),59.69724572702514,20.1599379529953,96.78927705171911
2025-06-13,APA,Sell (TP),61.50625317329863,20.1599379529953,99.72228544722574
2025-06-13,OXY,Buy,109.3088624495654,45.74194523620605,-5.0
2025-06-17,TER,Buy,57.94750762508221,86.2849879989624,-5.0
2025-06-18,APA,Sell (Trailing Stop),59.69724572702512,19.48825972366333,56.73203408610123
2025-06-23,OXY,Sell (Trailing Stop),109.3088624495654,43.236793640136725,-278.56143595882105
2025-06-23,CF,Sell (Trailing Stop),18.63079340679318,94.84099114608763,283.82594962572193
2025-06-24,TER,Sell (TP),19.12267751627713,90.148148311615,72.15009488368366
2025-06-24,INTC,Buy,221.61868817990924,22.561274236679075,-5.0
2025-06-26,TER,Sell (TP),12.812193935905677,90.80638836288452,56.76562926612034
2025-06-27,GLW,Sell (TP),16.056528602357027,51.31255339241028,59.9475797240024
2025-07-02,INTC,Sell (Trailing Stop),221.61868817990924,21.869059161186218,-158.2543891721148
2025-07-02,TER,Sell (TP),8.844296298785798,93.92801097488403,66.76643265766108
2025-07-03,ALB,Buy,75.17135162842004,66.5147013015747,-5.0
2025-07-03,MRNA,Buy,163.90624096065838,30.50524477100372,-5.0
2025-07-03,BKR,Buy,127.8209930902268,39.117205078125,-5.0
2025-07-07,TER,Sell (Trailing Stop),17.168339874113606,90.34760297775269,68.19723637880305
2025-07-07,LYB,Buy,87.73092128008481,56.99244835281372,-5.0
2025-07-08,ALB,Sell (TP),24.806546037378613,69.42410999679566,70.45020835880885
2025-07-08,WDC,Sell (Trailing Stop),24.18466673450751,63.8316851348877,420.20428405718707
2025-07-08,MRNA,Sell (TP),54.08905951701727,32.523730915069585,107.41883916347257
2025-07-08,MRNA,Sell (TP),54.08905951701727,32.523730915069585,107.41883916347257
2025-07-08,LYB,Sell (TP),28.95120402242799,59.719911483764655,77.23437822624301
2025-07-09,ALB,Sell (TP),16.620385845043675,69.9876403465271,56.558365356482895
2025-07-09,LYB,Sell (TP),19.397306695026753,60.788682250976564,72.45757649551297
2025-07-10,MRNA,Sell (TP),18.94756145505211,34.262858779907226,70.54842473570584
2025-07-10,SLB,Buy,139.35146147609726,35.88049918556213,-5.0
2025-07-10,ALB,Sell (TP),11.47310271363924,73.42819520950317,78.47677649006668
2025-07-11,ALB,Sell (Trailing Stop),22.27131703235852,70.17549650573731,79.9678298518607
2025-07-11,BKR,Sell (TP),42.18092771977485,40.123082567214965,40.73641681659032
2025-07-14,LYB,Sell (Trailing Stop),39.38241056263007,59.101149059295665,80.71817125940376
2025-07-14,MRNA,Sell (Trailing Stop),36.78056047157174,32.85356393241882,85.1641224280558
2025-07-15,BKR,Sell (Trailing Stop),85.64006537045196,38.43732613563538,-61.516652201725634
2025-07-15,SLB,Sell (Trailing Stop),139.35146147609726,34.299354804992674,-225.11444545683503
2025-07-29,SLB,Buy,143.34073790299638,34.8819189376831,-5.0
2025-07-30,SLB,Sell (Trailing Stop),143.34073790299638,33.419134124755864,-214.46697782380872
2025-08-15,INTC,Buy,203.48132565334137,24.572279465675354,-5.0
2025-08-18,INTC,Sell (Trailing Stop),203.48132565334137,23.648169847488404,-192.85101110752606
2025-08-21,TXN,Buy,25.285331149540028,197.74310925292968,-5.0
2025-08-22,TXN,Sell (TP),8.34415927934821,202.81109560394287,40.59579725307836
2025-08-29,SLB,Buy,138.6327685280112,36.06650904464721,-5.0
2025-09-02,TXN,Sell (Trailing Stop),16.941171870191816,196.65964710998537,-21.686763260087474
2025-09-03,SLB,Sell (Trailing Stop),138.6327685280112,34.504818428039556,-221.28499227077177
2025-09-22,AMAT,Buy,25.002703736857,199.9783724441528,-5.0
2025-09-29,AMAT,Sell (TP),8.25089223316281,204.19210336303712,33.0822726715494
2025-09-30,CF,Buy,56.34500942662213,88.73900370025635,-5.0
2025-10-01,AMAT,Sell (TP),5.528097796219083,216.93481329345704,92.53762642746727
2025-10-01,AMAT,Sell (TP),5.695615911256025,216.93481329345704,95.34179692526932
2025-10-01,CF,Sell (Trailing Stop),56.34500942662213,85.4185883102417,-191.90174761422568
2025-10-02,CF,Buy,56.2572027126583,88.87750828170776,-5.0
2025-10-06,CF,Sell (TP),18.56487689517724,90.98269176864626,37.39338980449645
2025-10-07,AMAT,Sell (Trailing Stop),5.528097796219084,210.77767611694338,58.53440722742005
2025-10-09,CF,Sell (Trailing Stop),37.69232581748106,87.57307388305665,-52.46799919512617
2025-10-10,GLW,Sell (Trailing Stop),31.168555522222455,82.50255895614625,1087.5441039605257
2025-10-16,MRNA,Buy,184.13785415490563,27.153569389343264,-5.0
2025-10-16,ADI,Buy,20.82221361762842,240.1281675338745,-5.0
2025-10-17,MRNA,Sell (Trailing Stop),184.13785415490563,25.9969952287674,-217.7561150153515
2025-10-20,MRNA,Buy,183.4618682586785,27.25361977100372,-5.0
2025-10-20,ON,Buy,91.04575159309945,54.91744438934326,-5.0
2025-10-22,ON,Sell (Trailing Stop),91.04575159309945,51.90403530502319,-279.0837368444547
2025-10-23,MRNA,Sell (Trailing Stop),183.4618682586785,26.236875,-191.3473613353539
2025-10-24,ADI,Sell (Trailing Stop),20.82221361762842,236.31379083251954,-84.34434272722379
2025-10-28,SLB,Buy,141.29073878840703,35.38802360916137,-5.0
2025-10-29,SLB,Sell (TP),46.62594380017432,36.30893148422241,41.24526062890628
2025-10-29,KEYS,Buy,29.31601580095712,170.55523622131346,-5.0
2025-10-30,KEYS,Sell (TP),9.67428521431585,175.2823101196289,44.03533006032998
2025-10-31,KEYS,Sell (TP),6.481771093591621,182.86852671051025,78.62661842951249
2025-11-03,KEYS,Sell (TP),4.474386227636882,186.08690267944337,68.66204981801364
2025-11-04,KEYS,Sell (Trailing Stop),8.68557326541277,179.01045610046387,71.88362330379982
2025-11-04,Q,Buy,49.59366508750508,100.8193282585144,-5.0
2025-11-06,Q,Sell (Trailing Stop),49.59366508750508,93.1529317893982,-384.8244942184633
2025-11-12,SLB,Sell (Trailing Stop),94.6647949882327,35.559683950424194,12.883940822241826
2025-11-26,ADI,Buy,19.505486986409398,256.33812698364255,-5.0
2025-11-28,ADI,Sell (TP),6.436810705515102,263.4490201416016,44.07570173171983
2025-12-02,ADI,Sell (TP),4.312663172695118,271.024667678833,62.169265087245556
2025-12-04,ON,Buy,91.21192126060056,54.8173959159851,-5.0
2025-12-05,GEV,Buy,7.9265748023188625,630.7894802856445,-5.0
2025-12-05,ADI,Sell (TP),2.9770444567877203,279.2853973083496,67.48359887465993
2025-12-08,ON,Sell (TP),30.099934015998187,56.35181106758118,44.48960902137364
2025-12-10,MRNA,Buy,172.14953948224613,29.044515686988827,-5.0
2025-12-10,GEV,Sell (TP),2.6157696847652248,721.670417388916,235.83587659759505
2025-12-10,GEV,Sell (TP),2.6157696847652248,721.670417388916,235.83587659759505
2025-12-10,GEV,Sell (TP),2.6950354327884134,721.670417388916,242.9824183126737
2025-12-10,DOW,Buy,205.64023855223303,24.314307526588433,-5.0
2025-12-10,TXN,Buy,27.68823276161677,180.58212826538085,-5.0
2025-12-11,MRNA,Sell (TP),56.809348029141226,29.61518416118622,30.736884655978805
2025-12-15,DOW,Sell (Trailing Stop),205.64023855223303,23.16391502571106,-241.33042132081388
2025-12-16,ON,Sell (Trailing Stop),61.111987244602375,54.53272137260437,-20.729630036882316
2025-12-17,ADI,Sell (Trailing Stop),5.778968651411457,270.05890324401855,77.73127394586169
2025-12-17,MRNA,Sell (TP),38.062263179524614,30.4947452287674,54.03831947140751
2025-12-17,TXN,Sell (Trailing Stop),27.68823276161677,173.27176499176025,-207.20862885208982
2025-12-19,MRNA,Sell (TP),26.274495613017294,33.783099237442016,123.61625881558993
2025-12-23,MRNA,Sell (Trailing Stop),51.00343266056298,32.27385591506958,163.0613594241029
2026-01-02,AMD,Buy,22.363186208781947,223.58173622131346,-5.0
2026-01-06,VRT,Buy,28.572110194682928,174.9958251571655,-5.0
2026-01-06,AMD,Sell (Trailing Stop),22.363186208781947,214.24283110046386,-213.63882652950323
2026-01-08,BKR,Buy,99.92735927407227,50.03634676551819,-5.0
2026-01-08,VRT,Sell (Trailing Stop),28.572110194682928,160.66137412261963,-414.1559490247922
2026-01-12,BKR,Sell (Trailing Stop),99.92735927407227,47.74590956687928,-233.64846350224713
2026-01-12,LYB,Buy,104.94146179060523,47.64561036872863,-5.0
2026-01-13,VRT,Buy,28.941005416255777,172.76524875640868,-5.0
2026-01-13,Q,Buy,55.76789681919276,89.65731693649292,-5.0
2026-01-13,OXY,Buy,115.93695355948549,43.1268879032135,-5.0
2026-01-14,LYB,Sell (TP),34.63068239089973,51.35052877998351,126.52554893158022
2026-01-14,LYB,Sell (TP),34.63068239089973,51.35052877998351,126.52554893158022
2026-01-14,OXY,Sell (TP),38.259194674630216,44.08850609016419,35.10394667979409
2026-01-15,CF,Buy,58.015937716303114,86.18321442031859,-5.0
2026-01-15,Q,Sell (TP),18.40340595033361,93.01377258300782,60.058445601286095
2026-01-15,AMD,Buy,21.926558834345563,228.03395816802978,-5.0
2026-01-16,OXY,Sell (Trailing Stop),77.67775888485528,42.47696942710877,-53.78372647099415
2026-01-16,VRT,Sell (TP),9.550531787364406,176.79944972991944,36.84023586949685
2026-01-16,Q,Sell (TP),12.33028198672352,97.13905876159669,91.05423446893755
2026-01-16,Q,Sell (TP),12.703926895412112,97.13905876159669,93.81345369526899
2026-01-20,CF,Sell (TP),19.145259446380027,87.90650236129761,31.30980193613051
2026-01-20,LYB,Sell (Trailing Stop),35.68009700880577,48.24974687767029,19.834093596353984
2026-01-21,CF,Sell (TP),12.82732382907462,91.3265291633606,64.80348880008975
2026-01-21,VRT,Sell (TP),6.398856297534152,181.33610543823244,53.68333657349685
2026-01-21,AMD,Sell (TP),7.235764415334036,249.67510305023194,154.7836358196809
2026-01-21,AMD,Sell (TP),7.235764415334036,249.67510305023194,154.7836358196809
2026-01-21,AMD,Sell (TP),7.455030003677492,249.67510305023194,159.47404902633792
2026-01-22,Q,Sell (Trailing Stop),12.330281986723518,98.64733744812013,109.6331384868171
2026-01-27,VRT,Sell (TP),4.417149892661454,189.07041078948976,71.18719237952745
2026-01-29,CF,Sell (TP),8.85474050988848,93.48392008209228,63.818078319905595
2026-01-30,VRT,Sell (Trailing Stop),8.574467438695764,186.04262856292726,112.25124436136807
2026-02-02,CF,Sell (Trailing Stop),17.18861393095999,89.31825645828248,52.35177022064333
2026-03-02,DELL,Buy,32.647110991488994,153.15290842437744,-5.0
2026-03-03,DELL,Sell (Trailing Stop),32.647110991488994,144.65981164550783,-281.99779812801273
2026-04-08,ON,Buy,73.08425636307719,68.41418725204467,-5.0
2026-04-08,AMD,Buy,21.55767876577585,231.93591732788084,-5.0
2026-04-09,TXN,Buy,23.246354771115712,215.0874857254028,-5.0
2026-04-09,AMD,Sell (TP),7.114033992706031,236.52167938995362,30.940643924855372
2026-04-10,AMD,Sell (TP),4.766402775113041,244.91747328948975,60.707949036337226
2026-04-13,ON,Sell (TP),24.11780459981547,70.98448664474488,60.2779885376518
2026-04-14,ON,Sell (TP),16.158929081876366,72.01397805023194,57.00509545328174
2026-04-14,AMD,Sell (TP),3.290262279305306,254.94247232055665,74.85877246909519
2026-04-16,TXN,Sell (TP),7.671297074468185,222.98845610046385,58.90008023274208
2026-04-16,ON,Sell (TP),11.15455771167102,79.8900353050232,127.11687138791923
2026-04-17,TXN,Sell (TP),5.139769039893684,229.70509732055666,73.95051636644885
2026-04-20,TXN,Sell (TP),3.5479981432963066,233.5831469497681,64.79381911140251
